key,price,remaining
141172|||4. Kategori - I Blok Kısıtlı Görüş,750.0,69
141172|||4. Kategori - A Blok Kısıtlı Görüş,750.0,50
141172|||5. Kategori - I Blok Kısıtlı Görüş,650.0,0
141172|||5. Kategori - A Blok Kısıtlı Görüş,650.0,0
141172|||1. Kategori - H Blok,1350.0,172
141172|||2. Kategori - R Blok,1100.0,92
141172|||2. Kategori - O Blok,1100.0,67
142127|||1. Avantajlı Dönem-Genel Giriş  ,1785.0,0
142127|||2. Avantajlı Dönem-Genel Giriş-Fast Track,2850.0,0
142127|||1. Avantajlı Dönem-Golden Circle,3675.0,0
142127|||1. Avantajlı Dönem-Golden Circle-Fast Track,4425.0,0
142127|||2. Avantajlı Dönem-Golden Circle,4200.0,392
142127|||2. Avantajlı Dönem-Golden Circle-Fast Track,4950.0,9
142127|||1. Avantajlı Dönem-Diamond Circle,7350.0,220
142127|||1. Avantajlı Dönem-Diamond Circle-Fast Track,8100.0,28
142127|||Final Phase-VIP,15750.0,192
142127|||2. Avantajlı Dönem-Genel Giriş   ,2100.0,0
124870|||Genel Giriş,57500.0,60
129801|||Genel Giriş Bileti,1200.0,673
129801|||Genel Giriş - 10 Kişilik Bilet,10000.0,500
129801|||Genel Giriş - Çift Kişilik Bilet,1500.0,174
133178|||Bistro B - Bir Alana Bir Bedava,5472.0,86
133178|||Bistro A - Bir Alana Bir Bedava,6840.0,92
133178|||Sahne Önü,1995.0,77
133178|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
133178|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
133178|||Loca - İkramlı - 4 Kişilik,30500.0,3
136308|||VIP Çift Blok-Protokol,2500.0,17
136308|||VIP Çift Blok,2200.0,37
136308|||1.Kategori,1800.0,111
136308|||2.Kategori,1500.0,88
136308|||3.Kategori,1250.0,83
136308|||4.Kategori,1000.0,130
136308|||5. Kategori,800.0,156
136308|||6.Kategori,600.0,189
141428|||VIP,2000.0,49
141428|||Parter 3-1.Kategori,1750.0,28
141428|||Parter 2-1.Kategori,1750.0,37
141428|||Parter 1-1.Kategori,1750.0,24
141428|||Parter 3-2.Kategori,1500.0,66
141428|||Parter 2-2.Kategori,1500.0,73
141428|||Parter 1-2.Kategori,1500.0,52
141428|||Parter 6-3.Kategori,1250.0,45
141428|||Parter 5-3.Kategori,1250.0,50
141428|||Parter 4-3.Kategori,1250.0,36
141428|||Parter 4-4.Kategori,1000.0,39
141428|||Parter 6-4.Kategori,1000.0,49
141428|||Parter 5-4.Kategori,1000.0,51
141428|||Parter 6-5.Kategori,750.0,39
141428|||Parter 5-5.Kategori,750.0,39
141428|||Parter 4-5.Kategori,750.0,18
141428|||Parter 4-6.Kategori,600.0,10
141428|||Protokol-VIP,2250.0,17
141428|||Parter 5-6.Kategori,600.0,27
106783|||Protokol,2500.0,17
106783|||VIP,2000.0,36
106783|||1.Kategori-Salon,1700.0,152
106783|||2.Kategori-Salon,1350.0,85
106783|||3.Kategori-Salon,1000.0,77
106783|||4.Kategori-Salon,900.0,89
106783|||5.Kategori-Salon,750.0,111
106783|||6.Kategori-Balkon,600.0,140
142273|||Protokol-C Blok,3200.0,8
142273|||Protokol-B Blok,3200.0,9
142273|||VIP-C Blok,2800.0,7
142273|||VIP-B Blok,2800.0,34
142273|||1.Kategori-C Blok,2300.0,15
142273|||1.Kategori-B Blok,2300.0,49
142273|||1.Kategori-A Blok,2300.0,15
142273|||2.Kategori-C Blok,2000.0,8
142273|||2.Kategori-B Blok,2000.0,24
142273|||2.Kategori-A Blok,2000.0,8
142273|||3.Kategori-F Blok,1700.0,28
142273|||3.Kategori-E Blok,1700.0,49
142273|||3.Kategori-D Blok,1700.0,28
142273|||4.Kategori-F Blok,1400.0,28
142273|||4.Kategori-E Blok,1400.0,49
142273|||4.Kategori-D Blok,1400.0,28
142273|||5.Kategori-F Blok,1100.0,28
142273|||5.Kategori-E Blok,1100.0,49
142273|||5.Kategori-D Blok,1100.0,28
142273|||6.Kategori-F Blok,800.0,42
142273|||6.Kategori-E Blok,800.0,49
138529|||VIP - F Blok,3000.0,31
138529|||VIP - E Blok,3000.0,23
138529|||VIP - D Blok,3000.0,19
138529|||Protokol - E Blok,2000.0,49
138529|||Protokol - G Blok,2000.0,71
138529|||Protokol - F Blok,2000.0,50
138529|||Protokol - C Blok,2000.0,44
138529|||Protokol - D Blok,2000.0,27
138529|||1. Kategori - G Blok,1500.0,39
138529|||1. Kategori - C Blok,1500.0,25
138529|||1. Kategori - F Blok,1500.0,0
138529|||1. Kategori - T Blok,1500.0,90
138529|||1. Kategori - H Blok,1500.0,174
138529|||1. Kategori - D Blok,1500.0,3
138529|||2. Kategori - I Blok,1250.0,154
138529|||2. Kategori - A Blok,1250.0,146
138529|||2. Kategori - T Blok,1250.0,98
138529|||2. Kategori - S Blok,1250.0,40
138529|||2. Kategori - P Blok,1250.0,101
138529|||3. Kategori - N Blok,1050.0,0
138529|||3. Kategori - M Blok,1050.0,0
138529|||3. Kategori - K Blok,1050.0,148
138529|||3. Kategori - J Blok,1050.0,196
138529|||4. Kategori - I Blok Kısıtlı Görüş,800.0,0
138529|||4. Kategori - A Blok Kısıtlı Görüş,800.0,0
138529|||5. Kategori - I Blok Kısıtlı Görüş,650.0,0
138529|||5. Kategori - A Blok Kısıtlı Görüş,650.0,0
138529|||3. Kategori - L Blok,1050.0,27
138529|||2. Kategori - R Blok,1250.0,58
138529|||2. Kategori - O Blok,1250.0,29
139223|||Genel Giriş Bileti,700.0,402
139267|||VIP-A Blok,1999.0,106
139267|||VIP-D Blok,1999.0,106
139267|||1.Kategori-A Blok,799.0,223
139267|||1.Kategori-D Blok,799.0,160
139267|||1.Kategori-B Blok,799.0,519
139267|||1.Kategori-C Blok,799.0,527
139268|||Sahne Önü Bileti,1999.0,98
139268|||Orta Meydan Ayakta,1049.0,500
139358|||Genel Giriş Bileti,850.0,1566
139358|||Genel Giriş - Çift Kişilik Bilet,1100.0,0
119468|||Ayakta - Bir Alana Bir Bedava,5700.0,164
119468|||Sahne Önü,2736.0,83
119468|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
119468|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
119468|||Loca - İkramlı - 3 Kişilik,19000.0,3
119468|||Loca - İkramlı - 4 Kişilik,20500.0,3
119468|||Bistro A - Bir Alana Bir Bedava,7410.0,94
137298|||A Blok - VIP 1.Sıra,3000.0,19
137298|||A Blok - 1.Kategori,1900.0,15
137298|||B Blok - 2.Kategori,1600.0,23
137298|||B Blok - 3.Kategori,1250.0,17
137298|||Balkon 200 - 4.Kategori,1000.0,23
137298|||Balkon 100 - 5.Kategori,900.0,10
119538|||Tribün Koltuk - Bir Alana Bir Bedava,6270.0,78
119538|||Sahne Önü,2565.0,92
119538|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
119538|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
119538|||Loca - İkramlı - 3 Kişilik,19000.0,3
119538|||Loca - İkramlı - 4 Kişilik,20500.0,3
119538|||Tribün Stand - Bir Alana Bir Bedava,6840.0,96
119538|||Bistro A - Bir Alana Bir Bedava,6840.0,100
102491|||Bistro B - Bir Alana Bir Bedava,5472.0,26
102491|||Sahne Önü,1995.0,78
102491|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,16500.0,3
102491|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,18000.0,3
102491|||Bistro A - Bir Alana Bir Bedava,6270.0,38
126338|||Genel Giriş Bileti,650.0,7
126338|||VIP İkramsız Bistro,2000.0,14
126338|||VIP İkramlı Bistro ,4000.0,8
126338|||Genel Giriş - Bir Alana Bir Bedava Bilet,650.0,0
135941|||Ayakta - Bir Alana Bir Bedava,2508.0,210
135941|||Bistro B - Bir Alana Bir Bedava,5700.0,92
135941|||Bistro A - Bir Alana Bir Bedava,6840.0,78
135941|||Sahne Önü,2508.0,94
135941|||Sahne Önü (VIP) -İkramlı- 3 Kişilik,19000.0,3
135941|||Sahne Önü (VIP) -İkramlı- 4 Kişilik,20500.0,3
135941|||Loca - İkramlı - 3 Kişilik,19000.0,3
135941|||Loca - İkramlı - 4 Kişilik,20500.0,3
138344|||Genel Giriş Bileti,750.0,700
138344|||Genel Giriş - Çift Kişilik Bilet ,1200.0,130
138711|||Ayakta - Bir Alana Bir Bedava,2736.0,182
138711|||Bistro A - Bir Alana Bir Bedava,4560.0,186
138711|||Sahne Önü - Bir Alana Bir Bedava,6840.0,190
138711|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,18000.0,3
124187|||Genel Giriş Bileti,1000.0,112
129806|||C Blok-Protokol,1500.0,1
129806|||C Blok-1. Kategori,1250.0,45
129806|||A Blok-1. Kategori,1250.0,41
129806|||F Blok-1. Kategori,1250.0,403
129806|||G Blok-1. Kategori,1250.0,142
129806|||E Blok-1. Kategori,1250.0,147
129806|||G Blok-2. Kategori,1000.0,72
129806|||E Blok-2. Kategori,1000.0,74
129806|||D Blok-2. Kategori,1000.0,56
129806|||H Blok-2. Kategori,1000.0,60
129806|||L Blok-2. Kategori,1000.0,204
129806|||K Blok-2. Kategori,1000.0,199
129806|||D Blok-3. Kategori,800.0,84
129806|||H Blok-3. Kategori,800.0,79
129806|||L Blok-3. Kategori,800.0,152
129806|||K Blok-3. Kategori,800.0,146
129806|||D Blok-4. Kategori,650.0,45
129806|||H Blok-4. Kategori,650.0,45
129806|||L Blok-4. Kategori,650.0,29
129806|||K Blok-4. Kategori,650.0,30
129806|||J Blok-4. Kategori,650.0,186
129806|||M Blok-4. Kategori,650.0,175
129806|||I Blok-4. Kategori,650.0,59
129806|||N Blok-4. Kategori,650.0,63
129806|||M Blok-5. Kategori,500.0,19
129806|||J Blok-5. Kategori,500.0,20
129806|||I Blok-5. Kategori,500.0,106
129806|||N Blok-5. Kategori,500.0,91
129806|||J Blok-3. Kategori,800.0,163
129806|||M Blok-3. Kategori,800.0,151
124191|||B Blok - Vip 1.Sıra,3000.0,10
124191|||B Blok-1.Kategori,1750.0,13
124191|||E Blok-2.Kategori,1500.0,23
124191|||E Blok-3.Kategori,1250.0,25
124191|||E Blok-4.Kategori,900.0,12
138213|||Tek Kişilik Bilet,999.0,497
138213|||Çift Kişilik Bilet,1500.0,382
138213|||Oturmalı Düzen,2000.0,15
141044|||Protokol A,2500.0,60
141044|||1. Kategori - Protokol A,2000.0,60
141044|||1. Kategori - B Çift Blok,2000.0,49
141044|||2. Kategori - A Çift Blok,1500.0,109
141044|||3. Kategori - D Çift Blok,1250.0,65
141044|||4. Kategori - C Çift Blok,1000.0,134
141044|||5. Kategori - C Çift Blok,750.0,95
141889|||Genel Giriş Bileti ,500.0,182
141889|||Sahne Önü Ayakta,1000.0,198
141893|||A4 Blok - 1.Kategori,2500.0,35
141893|||B3 Blok - 2.Kategori ,2000.0,100
141893|||B4 Blok - 2.Kategori,2000.0,92
141893|||C4 Blok - 3.Kategori,1500.0,292
141893|||C3 Blok - 4.Kategori,1250.0,224
141893|||C2 Blok - 5.Kategori,1000.0,228
141893|||C1 Blok - 6.Kategori,750.0,174
139192|||Protokol - F Blok ,3500.0,54
139192|||1. Kategori - F Blok,2850.0,29
139192|||1. Kategori - E Blok,2850.0,54
139192|||2. Kategori - D Blok,2400.0,60
139192|||3. Kategori - D Blok,2150.0,29
139192|||3. Kategori - C Blok,2150.0,41
139192|||4. Kategori - C Blok,1750.0,37
139192|||4. Kategori - B Blok,1750.0,18
139192|||5. Kategori - B Blok,1350.0,20
139192|||5. Kategori - A Blok,1350.0,20
139192|||6. Kategori - A Blok,1000.0,42
139192|||Protokol - E Blok,3500.0,14
139681|||Salon - 1.Kategori,2500.0,45
139681|||Salon - 2.Kategori,2000.0,156
139681|||Salon - 3.Kategori,1500.0,56
139681|||Balkon - 3.Kategori,1500.0,41
139681|||Balkon - 4.Kategori,1000.0,44
139679|||A4 Blok - 1.Kategori,3000.0,15
139679|||A3 Blok - 1.Kategori,3000.0,62
139679|||A2 Blok - 2.Kategori,2500.0,64
139679|||B4 Blok - 2.Kategori,2500.0,92
139679|||B5 Blok - 2.Kategori,2500.0,87
139679|||C4 Blok - 3.Kategori,2000.0,292
139679|||C3 Blok - 4.Kategori,1500.0,224
139679|||C2 Blok - 5.Kategori,1250.0,224
139679|||C1 Blok - 6.Kategori,900.0,78
139680|||E Blok - 1.Kategori,2500.0,24
139680|||D Blok - 1.Kategori,2500.0,32
139680|||C Blok - 1.Kategori,2500.0,105
139680|||N Blok - 2.Kategori,2000.0,176
139680|||G Blok - 2.Kategori,2000.0,145
139680|||M Blok - 3.Kategori,1500.0,224
139680|||L Blok - 4.Kategori,1250.0,120
139680|||L Blok - 5.Kategori,1000.0,189
139876|||B Blok - Protokol,3500.0,46
139876|||C Blok - Protokol,3500.0,61
139876|||D Blok - Protokol,3500.0,46
139876|||B Blok - 1.Kategori,3000.0,57
139876|||G Blok - 2.Kategori,2500.0,69
139876|||H Blok - 2.Kategori,2500.0,68
139876|||M Blok - 3.Kategori,2000.0,90
139876|||K Blok - 4.Kategori,1500.0,27
139876|||K Blok - 5.Kategori,1000.0,38
141409|||Protokol,7700.0,10
141409|||C Blok Orta-1. Kategori,4950.0,0
141409|||C Blok Sağ-1. Kategori,4950.0,7
141409|||B Blok-2. Kategori,3300.0,68
141409|||A Blok-3. Kategori,2750.0,176
141409|||K Blok-4. Kategori,2475.0,98
141409|||K Blok-5. Kategori,2200.0,164
141409|||H Blok-5. Kategori,2200.0,102
141409|||H Blok-6. Kategori,1650.0,57
141409|||G Blok-5. Kategori,2200.0,141
141409|||G Blok-6. Kategori,1650.0,169
141409|||F Blok-6. Kategori,1650.0,114
141409|||F Blok-7. Kategori,1375.0,1
141409|||F Blok-8. Kategori,935.0,0
111868|||VIP,1500.0,34
111868|||Salon Bileti-1.Kategori ,1250.0,0
111868|||Salon Bileti-2.Kategori ,990.0,2
111868|||Ek Sandalye-3.Kategori ,700.0,21
111868|||Salon Bileti-1.Kategori-Bir Alana Bir Bedava Bilet,1250.0,49
111868|||Salon Bileti-2.Kategori-Bir Alana Bir Bedava Bilet,990.0,8
112127|||VIP,1350.0,44
112127|||Salon - 1.Kategori,1100.0,1
112127|||Salon - 2.Kategori,900.0,6
112127|||Salon - 3.Kategori,700.0,0
112127|||Bahara Dönüş  Kampanyası - Çift Kişilik Bilet - 1. Kategori,1540.0,52
112127|||Salon Bileti-2.Kategori-Bir Alana Bir Bedava Bilet,900.0,20
112127|||Sahne Gençliğin Kampanyası - Bir Alana Bir Bedava Bilet -3.Katergori,700.0,13
120149|||Tribün Koltuk - Bir Alana Bir Bedava,3876.0,182
120149|||Sahne Önü,2052.0,92
120149|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
120149|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
120149|||Loca - İkramlı - 3 Kişilik,19000.0,3
120149|||Loca - İkramlı - 4 Kişilik,20500.0,3
120149|||Tribün Stand - Bir Alana Bir Bedava,5016.0,96
120149|||Bistro A - Bir Alana Bir Bedava,5700.0,200
126590|||Bistro B - Bir Alana Bir Bedava,3990.0,86
126590|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,18500.0,3
126590|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20000.0,3
126590|||Loca - İkramlı - 4 Kişilik,25500.0,3
126590|||Bistro A - Bir Alana Bir Bedava,5700.0,100
126590|||Sahne Önü - Bir Alana Bir Bedava,6840.0,96
138267|||Ayakta - Bir Alana Bir Bedava,2280.0,76
138267|||Bistro - Bir Alana Bir Bedava,5700.0,100
138267|||Sahne Önü  ,1710.0,96
138267|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
138267|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
138267|||Loca - İkramlı - 4 Kişilik,20500.0,3
135070|||Ayakta - Bir Alana Bir Bedava,2964.0,98
135070|||Bistro A - Bir Alana Bir Bedava,5700.0,96
135070|||Sahne Önü,1995.0,100
135070|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
135070|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
135070|||Loca - İkramlı - 4 Kişilik,25500.0,3
135070|||Loca - İkramlı - 6 Kişilik,35500.0,3
135081|||Ayakta - Bir Alana Bir Bedava,2052.0,90
135081|||Bistro B - Bir Alana Bir Bedava,3420.0,94
135081|||Bistro A - Bir Alana Bir Bedava,5700.0,94
135081|||Sahne Önü,1995.0,94
135081|||Sahne Önü (VIP) -İkramlı- 3 Kişilik,19000.0,3
135081|||Sahne Önü (VIP) -İkramlı- 4 Kişilik,20500.0,3
135081|||Loca - İkramlı - 3 Kişilik,19000.0,3
135081|||Loca - İkramlı - 4 Kişilik,20500.0,3
138682|||Ayakta - Bir Alana Bir Bedava,2280.0,198
138682|||Bistro A - Bir Alana Bir Bedava,5016.0,198
138682|||Sahne Önü  ,1710.0,200
138682|||Sahne Önü (VIP) - İkramlı - 3 Kişilik,19000.0,3
138682|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,20500.0,3
138682|||Loca - İkramlı - 3 Kişilik,15000.0,3
138682|||Loca - İkramlı - 4 Kişilik,16500.0,3
141537|||Ayakta - Bir Alana Bir Bedava,2052.0,198
141537|||Bistro A - Bir Alana Bir Bedava,4560.0,100
141537|||Sahne Önü - Bir Alana Bir Bedava,6840.0,100
141537|||Sahne Önü (VIP) - İkramlı - 4 Kişilik,15500.0,10
125025|||Protokol,1800.0,8
125025|||VIP,1600.0,26
125025|||1.Kategori,1400.0,48
125025|||2.Kategori,1200.0,50
125025|||3.Kategori,1000.0,50
125025|||4.Kategori,800.0,26
125025|||4.Kategori-Balkon,800.0,26
125025|||5.Kategori-Balkon,600.0,48
124859|||1.Blok-Protokol,1800.0,12
124859|||2.Blok-Protokol,1800.0,14
124859|||3.Blok-Protokol,1800.0,12
124859|||1.Blok-VIP,1500.0,12
124859|||2.Blok-VIP,1500.0,15
124859|||3.Blok-VIP,1500.0,12
124859|||1.Blok-1.Kategori,1200.0,14
124859|||2.Blok-1.Kategori,1200.0,17
124859|||3.Blok-1.Kategori,1200.0,14
124859|||1.Blok Arka-2.Kategori,1000.0,8
124859|||2.Blok Arka-2.Kategori,1000.0,9
124859|||3.Blok Arka-2.Kategori,1000.0,8
124859|||4.Blok Arka-2.Kategori,1000.0,9
124859|||5.Blok Arka-2.Kategori,1000.0,8
124859|||1.Blok Arka-3.Kategori,750.0,17
124859|||2.Blok Arka-3.Kategori,750.0,7
124859|||3.Blok Arka-3.Kategori,750.0,4
124859|||4.Blok Arka-3.Kategori,750.0,10
124859|||5.Blok Arka-3.Kategori,750.0,8
124859|||1.Blok Arka-4.Kategori,600.0,10
124859|||2.Blok Arka-4.Kategori,600.0,11
124859|||3.Blok Arka-4.Kategori,600.0,23
124859|||4.Blok Arka-4.Kategori,600.0,9
124859|||5.Blok Arka-4.Kategori,600.0,7
124859|||1.Blok Arka-5.Kategori,500.0,17
124859|||2.Blok Arka-5.Kategori,500.0,23
124859|||3.Blok Arka-5.Kategori,500.0,7
124859|||4.Blok Arka-5.Kategori,500.0,11
124859|||5.Blok Arka-5.Kategori,500.0,23
125022|||Protokol,1800.0,9
125022|||VIP,1600.0,23
125022|||1.Kategori,1400.0,25
125022|||2.Kategori,1200.0,26
125022|||3.Kategori,1000.0,29
125022|||4.Kategori,800.0,50
125022|||5.Kategori,600.0,27
130409|||Salon - VIP,1800.0,3
130409|||Salon - 1.Kategori,1500.0,21
130409|||Salon - 2.Kategori,1300.0,27
130409|||Salon - 3.Kategori,1100.0,22
130409|||Salon - 4.Kategori,900.0,28
130409|||Salon - 5.Kategori,750.0,18
130409|||Salon - 6.Kategori,600.0,46
126715|||B Blok-1.Kategori,3850.0,1
126715|||F Blok-2.Kategori,3300.0,91
126715|||E Blok-3.Kategori,2200.0,124
126715|||H Blok-4.Kategori,1925.0,141
126715|||L Blok-5.Kategori,1650.0,120
126715|||J Blok-6.Kategori,1375.0,248
126715|||J Blok-7.Kategori,1100.0,72
126715|||I Blok-8.Kategori,825.0,1
126715|||F Blok - 2.Kategori - %20 İndirimli Bilet ,2640.0,16
126715|||E Blok - 3.Kategori - %20 İndirimli Bilet ,1760.0,10
126715|||H Blok - 4.Kategori - %20 İndirimli Bilet ,1540.0,15
126715|||L Blok - 5.Kategori - %20 İndirimli Bilet ,1320.0,5
126715|||J Blok - 6.Kategori - %20 İndirimli Bilet ,1100.0,2
126715|||F Blok - 2.Kategori - Bir Alana Bir Bedava Bilet,3300.0,3
126715|||E Blok - 3.Kategori - Bir Alana Bir Bedava Bilet,2200.0,0
126715|||H Blok - 4.Kategori - Bir Alana Bir Bedava Bilet,1925.0,8
126715|||L Blok - 5.Kategori - Bir Alana Bir Bedava Bilet,1650.0,27
133799|||VIP,6050.0,76
133799|||Parter 2-1. Kategori,3850.0,112
133799|||Parter 1-2. Kategori,3300.0,50
133799|||Parter 3-2. Kategori,3300.0,151
133799|||Parter 4-5. Kategori,1650.0,0
133799|||Parter 4-6. Kategori,1375.0,1
133799|||Parter 4-7. Kategori,1100.0,0
133799|||Parter 5-3. Kategori,2475.0,340
133799|||Parter 6-4. Kategori,1925.0,165
133799|||Parter 6-6. Kategori,1375.0,0
133637|||Protokol,6600.0,25
133637|||D Blok - 1.Kategori,3300.0,6
133637|||A Blok - 4.Kategori,1925.0,68
133637|||B Blok - 1.Kategori,3300.0,20
133637|||C Blok Sol - 1.Kategori,3300.0,6
133637|||C Blok Sol - 2.Kategori,2750.0,12
133637|||D Blok - 2.Kategori,2750.0,25
133637|||E Blok - 3.Kategori,2200.0,35
133637|||E Blok - 4.Kategori,1925.0,37
133637|||F Blok - 7.Kategori,1100.0,0
133637|||F Blok - 8.Kategori,935.0,0
133637|||G Blok - 4.Kategori,1925.0,26
133637|||G Blok - 5.Kategori,1650.0,9
133637|||G Blok - 6.Kategori,1375.0,18
133637|||H Blok - 4.Kategori,1925.0,78
133637|||H Blok - 5.Kategori,1650.0,52
133637|||K Blok - 3.Kategori,2200.0,50
133637|||K Blok - 4.Kategori,1925.0,41
133637|||L Blok - 3.Kategori,2200.0,81
133637|||L Blok - 4.Kategori,1925.0,99
133637|||M Blok - 4.Kategori,1925.0,107
133637|||M Blok - 5.Kategori,1650.0,40
133637|||N Blok - 4.Kategori,1925.0,24
133637|||N Blok - 5.Kategori,1650.0,47
133637|||N Blok - 6.Kategori,1375.0,90
133637|||P Blok - 6.Kategori,1375.0,77
133637|||P Blok - 7.Kategori,1100.0,2
133637|||C Blok Orta - 1.Kategori - Bir Alana Bir Bedava Bilet,3300.0,0
133637|||B Blok - 2.Kategori - Bir Alana Bir Bedava Bilet,2750.0,7
133637|||A Blok - 3.Kategori - Bir Alana Bir Bedava Bilet,2200.0,10
133637|||A Blok - 4.Kategori - Bir Alana Bir Bedava Bilet,1925.0,6
133429|||Son Avantajlı Dönem-Saha İçi,900.0,0
133429|||Son Avantajlı Dönem-Sahne Önü,1750.0,0
133429|||Sınırlı Ek Kontenjan-Saha İçi,1500.0,0
133430|||Son Avantajlı Dönem-Sahne Önü,1750.0,0
133430|||Son Avantajlı Dönem-Saha İçi,900.0,0
133430|||Sınırlı Ek Kontenjan-Saha İçi,1500.0,-1
133431|||Son Avantajlı Dönem-Saha İçi-Kombine,1500.0,0
133431|||Son Avantajlı Dönem-Sahne Önü-Kombine,2950.0,0
133431|||Sınırlı Ek Kontenjan-Saha İçi-Kombine,2900.0,140
140889|||+1 Bilet,900.0,0
134632|||Genel Giriş,700.0,63
134632|||VIP,2000.0,18
133806|||Genel Giriş  ,700.0,67
133806|||VIP,2000.0,15
133806|||Erken Genel Giriş 19:00,650.0,24
134626|||Genel Giriş  ,700.0,40
134626|||VIP,2000.0,25
134626|||Erken Genel Giriş 19:00,650.0,44
134627|||Genel Giriş  ,1000.0,26
135529|||1. Avantajlı Dönem - Genel Giriş,750.0,0
135529|||1. Avantajlı Dönem - Sahne Önü,900.0,0
135529|||2. Avantajlı Dönem - Genel Giriş,900.0,0
135529|||2. Avantajlı Dönem - Sahne Önü,1000.0,0
135529|||3. Avantajlı Dönem - Sahne Önü,1100.0,0
135529|||4. Avantajlı Dönem - Sahne Önü,1300.0,90
135529|||3. Avantajlı Dönem - Genel Giriş,950.0,0
135529|||4. Avantajlı Dönem - Genel Giriş,1050.0,62
136327|||1.Dönem-Genel Giriş,650.0,469
136327|||Genel Giriş - Öğrenci Bileti,400.0,0
136327|||1.Dönem - Sahne Önü Bileti,1300.0,51
136537|||A Blok-1. Kategori,649.0,74
136537|||B Blok-2. Kategori,599.0,528
136537|||C Blok-3.Kategori,549.0,123
136537|||D Blok-4.Kategori,499.0,94
140481|||D Blok-1.Kategori,2530.0,116
140481|||D Blok-2.Kategori,2090.0,145
140481|||E Blok-1.Kategori,2530.0,99
140481|||E Blok-2.Kategori,2090.0,132
140481|||E Blok-3.Kategori,1650.0,51
140481|||F Blok-3.Kategori,1650.0,137
140481|||F Blok-4.Kategori,1320.0,190
140481|||G Blok-5.Kategori,880.0,224
140602|||Meet & Greet,8800.0,50
124222|||Sahne Önü Ayakta ,1540.0,839
124222|||Genel Giriş Ayakta ,880.0,2052
124226|||Sahne Önü Ayakta ,1540.0,972
124226|||Genel Giriş Ayakta ,880.0,2343
140585|||Meet & Greet,8800.0,50
140593|||Meet & Greet,8800.0,50
124311|||VIP,4400.0,98
124311|||Parter 5-2.Kategori,2200.0,74
124311|||Parter 5-3.Kategori,1760.0,114
124311|||Parter 5-4.Kategori,1320.0,56
124311|||Parter 5-5.Kategori,1100.0,0
124311|||Parter 2-1.Kategori,2750.0,77
124311|||Parter 6-3.Kategori,1760.0,160
124311|||Parter 6-4.Kategori,1320.0,243
124311|||Parter 6-5.Kategori,1100.0,35
124311|||Parter 3-1.Kategori,2750.0,107
124311|||Parter 3-2.Kategori,2200.0,237
124311|||Parter 3-3.Kategori,1760.0,61
140599|||Meet & Greet,8800.0,50
124408|||B Blok-Protokol,3520.0,7
124408|||C Blok-Protokol,3520.0,59
124408|||F Blok-VIP,2585.0,78
124408|||F Blok-1.Kategori,1870.0,65
124408|||G Blok-VIP,2585.0,66
124408|||G Blok-1.Kategori,1870.0,125
124408|||H Blok-2.Kategori,1650.0,128
124408|||H Blok-3.Kategori,1430.0,59
124408|||L Blok-2.Kategori,1650.0,131
124408|||L Blok-3.Kategori,1430.0,112
124408|||L Blok-4.Kategori,1100.0,110
